Boro Code,Boro Ct,CT,County,Geometry,LRS,Number of Records,Boro Code1,Boro Ct201,Boro Name,Cdeligibil,Ct2010,Ctlabel,Ntacode,Ntaname,Puma,Shape Area,Shape Leng
2,2004800,004800,Bronx County,POLYGON,38.4,1,2,2004800,Bronx,E,004800,48,BX55,Soundview-Bruckner,3709,1568167.56953,5406.98240855
2,2005001,005001,Bronx County,POLYGON,34.8,1,2,2005001,Bronx,E,005001,50.01,BX55,Soundview-Bruckner,3709,1053604.16403,4206.12136991
2,2005002,005002,Bronx County,POLYGON,39,1,2,2005002,Bronx,E,005002,50.02,BX55,Soundview-Bruckner,3709,1226231.1776,4539.78981482
2,2005100,005100,Bronx County,POLYGON,40,1,2,2005100,Bronx,I,005100,51,BX39,Mott Haven-Port Morris,3710,5506769.30434,13393.8186271
2,2005200,005200,Bronx County,POLYGON,32.8,1,2,2005200,Bronx,E,005200,52,BX55,Soundview-Bruckner,3709,2009765.32225,5762.45612046
2,2005300,005300,Bronx County,POLYGON,42.2,1,2,2005300,Bronx,E,005300,53,BX36,University Heights-Morris Heights,3707,907657.012507,4221.35395305
2,2005400,005400,Bronx County,POLYGON,36.7,1,2,2005400,Bronx,E,005400,54,BX08,West Farms-Bronx River,3709,2133456.9584,6397.4369631
2,2005600,005600,Bronx County,POLYGON,32.9,1,2,2005600,Bronx,E,005600,56,BX08,West Farms-Bronx River,3709,1511686.15201,5033.51991641
2,2005902,005902,Bronx County,POLYGON,33.1,1,2,2005902,Bronx,E,005902,59.02,BX14,East Concourse-Concourse Village,3708,764814.857299,5191.75742759
2,2006000,006000,Bronx County,POLYGON,37.8,1,2,2006000,Bronx,I,006000,60,BX75,Crotona Park East,3705,3416186.82533,7812.71059586
2,2006100,006100,Bronx County,POLYGON,25.8,1,2,2006100,Bronx,I,006100,61,BX14,East Concourse-Concourse Village,3708,2613103.68643,8375.01262525
2,2006200,006200,Bronx County,POLYGON,38.8,1,2,2006200,Bronx,E,006200,62,BX08,West Farms-Bronx River,3709,2035611.06048,7175.71355182
2,2009300,009300,Bronx County,POLYGON,39.5,1,2,2009300,Bronx,I,009300,93,BX27,Hunts Point,3710,25291890.0087,34312.1326748
2,2009600,009600,Bronx County,POLYGON,29.1,1,2,2009600,Bronx,I,009600,96,BX59,Westchester-Unionport,3709,7359514.07586,13844.9140799
2,2009800,009800,Bronx County,POLYGON,29.6,1,2,2009800,Bronx,E,009800,98,BX59,Westchester-Unionport,3709,5559622.29182,10244.2865234
2,2011000,011000,Bronx County,POLYGON,33.6,1,2,2011000,Bronx,I,011000,110,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,21927508.5554,26196.5512548
2,2011502,011502,Bronx County,POLYGON,37.8,1,2,2011502,Bronx,E,011502,115.02,BX27,Hunts Point,3710,3725370.66213,7796.41703019
2,2011700,011700,Bronx County,POLYGON,38.4,1,2,2011700,Bronx,I,011700,117,BX27,Hunts Point,3710,14902123.2454,17847.1844393
2,2007000,007000,Bronx County,POLYGON,32.6,1,2,2007000,Bronx,E,007000,70,BX55,Soundview-Bruckner,3709,2207823.45352,6251.69252989
2,2007100,007100,Bronx County,POLYGON,32.4,1,2,2007100,Bronx,I,007100,71,BX34,Melrose South-Mott Haven North,3710,2841870.7324,8603.54231285
2,2007200,007200,Bronx County,POLYGON,29.1,1,2,2007200,Bronx,E,007200,72,BX55,Soundview-Bruckner,3709,2285629.65558,6645.59860276
2,2007300,007300,Bronx County,POLYGON,38.9,1,2,2007300,Bronx,E,007300,73,BX34,Melrose South-Mott Haven North,3710,1507593.0745,5173.7697214
2,2007400,007400,Bronx County,POLYGON,30.5,1,2,2007400,Bronx,E,007400,74,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,2012633.66756,6409.12925428
2,2007500,007500,Bronx County,POLYGON,34.9,1,2,2007500,Bronx,E,007500,75,BX34,Melrose South-Mott Haven North,3710,2458741.0535,7309.73011508
2,2007600,007600,Bronx County,POLYGON,33.8,1,2,2007600,Bronx,E,007600,76,BX08,West Farms-Bronx River,3709,2343060.24207,6696.9651141
2,2007700,007700,Bronx County,POLYGON,33.5,1,2,2007700,Bronx,E,007700,77,BX34,Melrose South-Mott Haven North,3710,1214306.29124,4500.4852991
2,2007800,007800,Bronx County,POLYGON,33.4,1,2,2007800,Bronx,E,007800,78,BX59,Westchester-Unionport,3709,3326684.19746,8785.49462766
2,2007900,007900,Bronx County,POLYGON,40.5,1,2,2007900,Bronx,E,007900,79,BX34,Melrose South-Mott Haven North,3710,2126625.79906,7474.50282799
2,2008300,008300,Bronx County,POLYGON,36.7,1,2,2008300,Bronx,E,008300,83,BX33,Longwood,3710,2303687.94472,6858.85900483
2,2008400,008400,Bronx County,POLYGON,28.5,1,2,2008400,Bronx,E,008400,84,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,1674998.51733,6555.8972645
2,2008500,008500,Bronx County,POLYGON,37.3,1,2,2008500,Bronx,E,008500,85,BX33,Longwood,3710,1966131.61113,6463.49937092
2,2008600,008600,Bronx County,POLYGON,34,1,2,2008600,Bronx,E,008600,86,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,2019879.66581,6419.32202511
2,2008700,008700,Bronx County,POLYGON,38.4,1,2,2008700,Bronx,E,008700,87,BX33,Longwood,3710,2302753.01727,6953.98425996
2,2008900,008900,Bronx County,POLYGON,36.3,1,2,2008900,Bronx,E,008900,89,BX27,Hunts Point,3710,1174411.46557,5220.49238891
2,2009000,009000,Bronx County,MULTIPOLYGON,34.9,1,2,2009000,Bronx,I,009000,90,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,11115822.9321,28354.4597345
2,2009200,009200,Bronx County,POLYGON,31.3,1,2,2009200,Bronx,E,009200,92,BX59,Westchester-Unionport,3709,3278193.62083,9143.90356952
2,2014701,014701,Bronx County,POLYGON,40.4,1,2,2014701,Bronx,E,014701,147.01,BX01,Claremont-Bathgate,3705,1490475.16568,5118.34285644
2,2014702,014702,Bronx County,POLYGON,40.6,1,2,2014702,Bronx,E,014702,147.02,BX01,Claremont-Bathgate,3705,1247172.3903,5155.75097525
2,2014900,014900,Bronx County,POLYGON,37.8,1,2,2014900,Bronx,E,014900,149,BX35,Morrisania-Melrose,3705,1680467.7701,5911.62896002
2,2015100,015100,Bronx County,POLYGON,33.3,1,2,2015100,Bronx,E,015100,151,BX35,Morrisania-Melrose,3705,2250940.53591,7589.50213864
2,2015200,015200,Bronx County,POLYGON,26.4,1,2,2015200,Bronx,E,015200,152,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,3151751.28199,8887.2223067
2,2015300,015300,Bronx County,POLYGON,34.6,1,2,2015300,Bronx,E,015300,153,BX75,Crotona Park East,3705,2522690.17424,7313.93601382
2,2011800,011800,Bronx County,POLYGON,21.8,1,2,2011800,Bronx,I,011800,118,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,10839519.7935,35435.2023127
2,2011900,011900,Bronx County,POLYGON,38.7,1,2,2011900,Bronx,E,011900,119,BX27,Hunts Point,3710,1793567.04474,5517.62112052
2,2012101,012101,Bronx County,POLYGON,36.4,1,2,2012101,Bronx,E,012101,121.01,BX35,Morrisania-Melrose,3705,1251776.33699,4426.9457689
2,2012102,012102,Bronx County,POLYGON,44.3,1,2,2012102,Bronx,E,012102,121.02,BX27,Hunts Point,3710,556857.633826,3960.54766133
2,2012300,012300,Bronx County,POLYGON,37,1,2,2012300,Bronx,E,012300,123,BX75,Crotona Park East,3705,3192811.48161,11520.2551172
2,2012500,012500,Bronx County,POLYGON,35,1,2,2012500,Bronx,E,012500,125,BX35,Morrisania-Melrose,3705,1828803.46249,5707.5166964
2,2012701,012701,Bronx County,POLYGON,35.1,1,2,2012701,Bronx,E,012701,127.01,BX27,Hunts Point,3710,1172804.16056,5036.14187027
2,2012901,012901,Bronx County,POLYGON,37.1,1,2,2012901,Bronx,E,012901,129.01,BX33,Longwood,3710,1684031.1166,7111.23598165
2,2013000,013000,Bronx County,POLYGON,17,1,2,2013000,Bronx,I,013000,130,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,1248461.05856,6464.91355232
2,2013100,013100,Bronx County,POLYGON,38,1,2,2013100,Bronx,E,013100,131,BX33,Longwood,3710,2475848.31888,6532.35195095
2,2013200,013200,Bronx County,MULTIPOLYGON,22.3,1,2,2013200,Bronx,I,013200,132,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,6526150.48382,18609.0985825
2,2013300,013300,Bronx County,POLYGON,34.8,1,2,2013300,Bronx,E,013300,133,BX35,Morrisania-Melrose,3705,1734820.31121,5723.84990407
2,2013500,013500,Bronx County,POLYGON,34.7,1,2,2013500,Bronx,E,013500,135,BX35,Morrisania-Melrose,3705,1807152.78036,6997.16913401
2,2013800,013800,Bronx County,POLYGON,20.7,1,2,2013800,Bronx,I,013800,138,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,8330795.27434,22554.0170681
2,2014100,014100,Bronx County,POLYGON,37.7,1,2,2014100,Bronx,E,014100,141,BX35,Morrisania-Melrose,3705,1907232.45134,6841.72331186
2,2014300,014300,Bronx County,POLYGON,32.1,1,2,2014300,Bronx,I,014300,143,BX14,East Concourse-Concourse Village,3708,1395894.37881,6701.75193976
2,2014400,014400,Bronx County,POLYGON,34.4,1,2,2014400,Bronx,E,014400,144,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,4208791.59153,10082.9729619
2,2014500,014500,Bronx County,POLYGON,39.8,1,2,2014500,Bronx,E,014500,145,BX01,Claremont-Bathgate,3705,1958133.41507,5622.98048758
2,2017902,017902,Bronx County,POLYGON,39.6,1,2,2017902,Bronx,E,017902,179.02,BX14,East Concourse-Concourse Village,3708,827548.39094,3696.53384523
2,2018101,018101,Bronx County,POLYGON,37.8,1,2,2018101,Bronx,E,018101,181.01,BX14,East Concourse-Concourse Village,3708,831113.029791,4191.70048886
2,2018102,018102,Bronx County,POLYGON,35.5,1,2,2018102,Bronx,E,018102,181.02,BX14,East Concourse-Concourse Village,3708,1040364.71412,4351.40800429
2,2018301,018301,Bronx County,POLYGON,29.9,1,2,2018301,Bronx,E,018301,183.01,BX14,East Concourse-Concourse Village,3708,719418.241747,4067.50808786
2,2018302,018302,Bronx County,POLYGON,38.5,1,2,2018302,Bronx,I,018302,183.02,BX14,East Concourse-Concourse Village,3708,1208451.06489,4627.12471434
2,2018400,018400,Bronx County,POLYGON,23.6,1,2,2018400,Bronx,I,018400,184,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,4814309.60722,9097.8566993
2,2015500,015500,Bronx County,POLYGON,35.6,1,2,2015500,Bronx,E,015500,155,BX75,Crotona Park East,3705,1229990.21572,5829.26567759
2,2015700,015700,Bronx County,POLYGON,37.7,1,2,2015700,Bronx,E,015700,157,BX75,Crotona Park East,3705,3384899.26162,8489.61691985
2,2015800,015800,Bronx County,POLYGON,24.7,1,2,2015800,Bronx,I,015800,158,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,1751816.32621,5918.69094435
2,2015900,015900,Bronx County,POLYGON,39.3,1,2,2015900,Bronx,E,015900,159,BX27,Hunts Point,3710,1112938.67937,4432.93401222
2,2016000,016000,Bronx County,POLYGON,20.8,1,2,2016000,Bronx,I,016000,160,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,5532323.47861,17368.217703
2,2016100,016100,Bronx County,POLYGON,37.8,1,2,2016100,Bronx,E,016100,161,BX75,Crotona Park East,3705,2573146.97321,6437.85897458
2,2016200,016200,Bronx County,POLYGON,23.2,1,2,2016200,Bronx,I,016200,162,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,1944076.72762,5599.10797672
2,2016300,016300,Bronx County,POLYGON,,1,2,2016300,Bronx,I,016300,163,BX99,park-cemetery-etc-Bronx,3705,6340258.70145,11728.4674731
2,2016400,016400,Bronx County,POLYGON,20.9,1,2,2016400,Bronx,I,016400,164,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,1768563.77378,5508.37719617
2,2016500,016500,Bronx County,POLYGON,41.8,1,2,2016500,Bronx,I,016500,165,BX01,Claremont-Bathgate,3705,2041029.89414,7491.01015852
2,2016600,016600,Bronx County,POLYGON,24.8,1,2,2016600,Bronx,I,016600,166,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,3078388.74245,7735.97845315
2,2016700,016700,Bronx County,POLYGON,38.7,1,2,2016700,Bronx,E,016700,167,BX01,Claremont-Bathgate,3705,2215211.07246,6579.95324397
2,2016900,016900,Bronx County,POLYGON,33.4,1,2,2016900,Bronx,E,016900,169,BX01,Claremont-Bathgate,3705,1000160.56464,5261.39157288
2,2017100,017100,Bronx County,POLYGON,,1,2,2017100,Bronx,I,017100,171,BX99,park-cemetery-etc-Bronx,3708,1837092.15076,6043.60442422
2,2017300,017300,Bronx County,POLYGON,37,1,2,2017300,Bronx,E,017300,173,BX14,East Concourse-Concourse Village,3708,1774688.07285,7187.49635236
2,2017500,017500,Bronx County,POLYGON,38.3,1,2,2017500,Bronx,E,017500,175,BX14,East Concourse-Concourse Village,3708,1631792.27925,5723.65423294
2,2017701,017701,Bronx County,POLYGON,38,1,2,2017701,Bronx,E,017701,177.01,BX14,East Concourse-Concourse Village,3708,1147267.68104,5248.09989562
2,2017702,017702,Bronx County,POLYGON,37.1,1,2,2017702,Bronx,E,017702,177.02,BX14,East Concourse-Concourse Village,3708,1516862.42409,6883.59865425
2,2017901,017901,Bronx County,POLYGON,35.9,1,2,2017901,Bronx,E,017901,179.01,BX14,East Concourse-Concourse Village,3708,825937.084504,3668.11672502
2,2021200,021200,Bronx County,POLYGON,29.7,1,2,2021200,Bronx,E,021200,212,BX46,Parkchester,3709,1101640.10484,4254.98502426
2,2021301,021301,Bronx County,POLYGON,34.7,1,2,2021301,Bronx,E,021301,213.01,BX36,University Heights-Morris Heights,3707,644240.465161,4000.22505559
2,2021302,021302,Bronx County,POLYGON,37.4,1,2,2021302,Bronx,E,021302,213.02,BX26,Highbridge,3708,1869241.55325,5671.18017401
2,2021501,021501,Bronx County,POLYGON,40.1,1,2,2021501,Bronx,E,021501,215.01,BX36,University Heights-Morris Heights,3707,986700.668146,5029.199349
2,2021502,021502,Bronx County,POLYGON,37.7,1,2,2021502,Bronx,E,021502,215.02,BX36,University Heights-Morris Heights,3707,1680527.03546,5951.34409364
2,2021601,021601,Bronx County,POLYGON,33.3,1,2,2021601,Bronx,E,021601,216.01,BX08,West Farms-Bronx River,3709,1761363.10972,7401.55430056
2,2018500,018500,Bronx County,POLYGON,38.9,1,2,2018500,Bronx,E,018500,185,BX35,Morrisania-Melrose,3705,4430560.09191,10345.8429948
2,2018900,018900,Bronx County,POLYGON,37.2,1,2,2018900,Bronx,E,018900,189,BX26,Highbridge,3708,3924064.97086,8004.65766216
2,2019300,019300,Bronx County,POLYGON,40.5,1,2,2019300,Bronx,E,019300,193,BX26,Highbridge,3708,2587522.41943,9040.22817688
2,2019400,019400,Bronx County,MULTIPOLYGON,29.9,1,2,2019400,Bronx,E,019400,194,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,8717992.11064,15570.6484953
2,2019500,019500,Bronx County,POLYGON,35.5,1,2,2019500,Bronx,E,019500,195,BX63,West Concourse,3708,2376401.30054,6967.65236513
2,2019700,019700,Bronx County,POLYGON,37.6,1,2,2019700,Bronx,E,019700,197,BX63,West Concourse,3708,1592663.25184,5397.63774857
2,2019900,019900,Bronx County,POLYGON,36.9,1,2,2019900,Bronx,E,019900,199,BX26,Highbridge,3708,1908255.8777,5752.05505277
2,2020000,020000,Bronx County,POLYGON,31.6,1,2,2020000,Bronx,E,020000,200,BX37,Van Nest-Morris Park-Westchester Square,3704,3678684.30421,10985.0015506
2,2020100,020100,Bronx County,POLYGON,37.3,1,2,2020100,Bronx,E,020100,201,BX26,Highbridge,3708,2967244.99977,7253.98476952
2,2020200,020200,Bronx County,POLYGON,32,1,2,2020200,Bronx,E,020200,202,BX59,Westchester-Unionport,3709,1343331.0538,4746.74199277
2,2020400,020400,Bronx County,POLYGON,33.2,1,2,2020400,Bronx,E,020400,204,BX59,Westchester-Unionport,3709,1447955.99086,4796.30993011
2,2020501,020501,Bronx County,POLYGON,39.1,1,2,2020501,Bronx,E,020501,205.01,BX36,University Heights-Morris Heights,3707,2949065.71486,7565.83633162
2,2020502,020502,Bronx County,POLYGON,34.5,1,2,2020502,Bronx,E,020502,205.02,BX36,University Heights-Morris Heights,3707,1087823.77491,4437.18220315
2,2020601,020601,Bronx County,POLYGON,30,1,2,2020601,Bronx,I,020601,206.01,BX59,Westchester-Unionport,3709,1629908.75249,5642.62827845
2,2020900,020900,Bronx County,POLYGON,38.5,1,2,2020900,Bronx,E,020900,209,BX63,West Concourse,3708,1424318.85292,5201.92728964
2,2021001,021001,Bronx County,POLYGON,30.8,1,2,2021001,Bronx,E,021001,210.01,BX46,Parkchester,3709,2077421.79348,7202.11070393
2,2021002,021002,Bronx County,POLYGON,28.5,1,2,2021002,Bronx,E,021002,210.02,BX46,Parkchester,3709,1846960.05267,6110.4877033
2,2021100,021100,Bronx County,POLYGON,39.1,1,2,2021100,Bronx,E,021100,211,BX26,Highbridge,3708,1659664.63704,6510.59962646
2,2022902,022902,Bronx County,POLYGON,36.7,1,2,2022902,Bronx,E,022902,229.02,BX41,Mount Hope,3707,1042641.42155,4270.08086469
2,2023000,023000,Bronx County,POLYGON,29.6,1,2,2023000,Bronx,E,023000,230,BX37,Van Nest-Morris Park-Westchester Square,3704,1717138.95021,6485.46401853
2,2023100,023100,Bronx County,POLYGON,30.8,1,2,2023100,Bronx,I,023100,231,BX41,Mount Hope,3707,1290995.49587,4649.752116
2,2023200,023200,Bronx County,POLYGON,28.6,1,2,2023200,Bronx,E,023200,232,BX37,Van Nest-Morris Park-Westchester Square,3704,1536082.35353,5317.05785596
2,2023301,023301,Bronx County,POLYGON,39.6,1,2,2023301,Bronx,E,023301,233.01,BX41,Mount Hope,3707,1272774.33057,4498.01236131
2,2023302,023302,Bronx County,POLYGON,41,1,2,2023302,Bronx,E,023302,233.02,BX41,Mount Hope,3707,678959.354033,3601.91161448
2,2021602,021602,Bronx County,POLYGON,30.8,1,2,2021602,Bronx,E,021602,216.02,BX46,Parkchester,3709,1788230.46788,7202.03367405
2,2021700,021700,Bronx County,POLYGON,39.1,1,2,2021700,Bronx,E,021700,217,BX36,University Heights-Morris Heights,3707,1704755.32836,7381.19080076
2,2021800,021800,Bronx County,POLYGON,32.4,1,2,2021800,Bronx,E,021800,218,BX08,West Farms-Bronx River,3709,3460951.63847,9122.45318853
2,2021900,021900,Bronx County,POLYGON,38.4,1,2,2021900,Bronx,I,021900,219,BX26,Highbridge,3708,1541640.91556,6811.45530401
2,2022000,022000,Bronx County,POLYGON,39.8,1,2,2022000,Bronx,E,022000,220,BX17,East Tremont,3705,2253359.40702,11162.4307163
2,2022101,022101,Bronx County,POLYGON,42.8,1,2,2022101,Bronx,E,022101,221.01,BX63,West Concourse,3708,732245.04402,3869.86285179
2,2022102,022102,Bronx County,POLYGON,38.9,1,2,2022102,Bronx,E,022102,221.02,BX63,West Concourse,3708,842620.118487,3892.76244595
2,2022200,022200,Bronx County,POLYGON,32.9,1,2,2022200,Bronx,E,022200,222,BX46,Parkchester,3709,2370424.58874,9735.84328011
2,2022300,022300,Bronx County,POLYGON,39.1,1,2,2022300,Bronx,E,022300,223,BX63,West Concourse,3708,1001578.11055,4039.18198059
2,2022401,022401,Bronx County,POLYGON,29.4,1,2,2022401,Bronx,E,022401,224.01,BX49,Pelham Parkway,3704,925234.475427,5157.44917951
2,2022403,022403,Bronx County,POLYGON,29.8,1,2,2022403,Bronx,E,022403,224.03,BX49,Pelham Parkway,3704,1338120.96697,5656.25276463
2,2022404,022404,Bronx County,POLYGON,28.6,1,2,2022404,Bronx,E,022404,224.04,BX49,Pelham Parkway,3704,999997.88188,4027.01021749
2,2022500,022500,Bronx County,POLYGON,36.8,1,2,2022500,Bronx,E,022500,225,BX14,East Concourse-Concourse Village,3708,1925145.65575,5931.36535877
2,2022701,022701,Bronx County,POLYGON,36.6,1,2,2022701,Bronx,E,022701,227.01,BX41,Mount Hope,3707,1243187.06696,4863.06035211
2,2022702,022702,Bronx County,POLYGON,35.4,1,2,2022702,Bronx,E,022702,227.02,BX41,Mount Hope,3707,557878.3347,3934.09315648
2,2022703,022703,Bronx County,POLYGON,33.5,1,2,2022703,Bronx,I,022703,227.03,BX41,Mount Hope,3707,456337.484536,2816.86953218
2,2022800,022800,Bronx County,POLYGON,31.8,1,2,2022800,Bronx,E,022800,228,BX49,Pelham Parkway,3704,1851825.77254,6509.6905467
2,2022901,022901,Bronx County,POLYGON,38.6,1,2,2022901,Bronx,E,022901,229.01,BX41,Mount Hope,3707,1271602.73432,4867.15929379
2,2025100,025100,Bronx County,POLYGON,35.5,1,2,2025100,Bronx,E,025100,251,BX36,University Heights-Morris Heights,3707,2255161.04868,6288.04953116
2,2025200,025200,Bronx County,POLYGON,25.2,1,2,2025200,Bronx,E,025200,252,BX37,Van Nest-Morris Park-Westchester Square,3704,2048258.64353,6947.91716785
2,2025300,025300,Bronx County,POLYGON,37.7,1,2,2025300,Bronx,E,025300,253,BX30,Kingsbridge Heights,3706,1342439.41851,5424.86566117
2,2025400,025400,Bronx County,POLYGON,24,1,2,2025400,Bronx,E,025400,254,BX37,Van Nest-Morris Park-Westchester Square,3704,1828910.83048,6405.4707393
2,2025500,025500,Bronx County,POLYGON,36.9,1,2,2025500,Bronx,E,025500,255,BX30,Kingsbridge Heights,3706,1804868.76254,6478.30126575
2,2025600,025600,Bronx County,POLYGON,28.2,1,2,2025600,Bronx,E,025600,256,BX37,Van Nest-Morris Park-Westchester Square,3704,2037862.6359,7096.24140166
2,2023501,023501,Bronx County,POLYGON,39,1,2,2023501,Bronx,E,023501,235.01,BX41,Mount Hope,3707,731673.26511,4891.91082873
2,2023502,023502,Bronx County,POLYGON,34.2,1,2,2023502,Bronx,E,023502,235.02,BX41,Mount Hope,3707,1024066.83393,5964.06766323
2,2023600,023600,Bronx County,POLYGON,33.4,1,2,2023600,Bronx,E,023600,236,BX37,Van Nest-Morris Park-Westchester Square,3704,989504.978661,5127.75706821
2,2023702,023702,Bronx County,POLYGON,40.9,1,2,2023702,Bronx,I,023702,237.02,BX05,Bedford Park-Fordham North,3706,515656.687031,3384.18712738
2,2023703,023703,Bronx County,POLYGON,39,1,2,2023703,Bronx,E,023703,237.03,BX40,Fordham South,3707,1071852.07555,4924.11136619
2,2023704,023704,Bronx County,POLYGON,35.6,1,2,2023704,Bronx,E,023704,237.04,BX40,Fordham South,3707,728192.329696,3627.53025919
2,2023800,023800,Bronx County,POLYGON,31.7,1,2,2023800,Bronx,E,023800,238,BX37,Van Nest-Morris Park-Westchester Square,3704,3654703.11763,8872.23720952
2,2023900,023900,Bronx County,POLYGON,39.5,1,2,2023900,Bronx,E,023900,239,BX40,Fordham South,3707,1913175.1268,7305.92861916
2,2024000,024000,Bronx County,POLYGON,35.1,1,2,2024000,Bronx,E,024000,240,BX37,Van Nest-Morris Park-Westchester Square,3704,2577349.32317,7190.17706477
2,2024100,024100,Bronx County,POLYGON,38.6,1,2,2024100,Bronx,E,024100,241,BX41,Mount Hope,3707,1447513.70721,5333.71589771
2,2024300,024300,Bronx County,POLYGON,37.8,1,2,2024300,Bronx,E,024300,243,BX36,University Heights-Morris Heights,3707,1607394.77095,6194.0545613
2,2024400,024400,Bronx County,POLYGON,26.3,1,2,2024400,Bronx,I,024400,244,BX37,Van Nest-Morris Park-Westchester Square,3704,1892754.12975,6484.40443581
2,2024501,024501,Bronx County,POLYGON,38.1,1,2,2024501,Bronx,E,024501,245.01,BX36,University Heights-Morris Heights,3707,1233293.50102,4843.85159762
2,2024502,024502,Bronx County,POLYGON,36.3,1,2,2024502,Bronx,E,024502,245.02,BX36,University Heights-Morris Heights,3707,1071093.78008,4205.94562449
2,2024600,024600,Bronx County,POLYGON,24.1,1,2,2024600,Bronx,I,024600,246,BX49,Pelham Parkway,3704,1640625.77887,7512.58028115
2,2024700,024700,Bronx County,POLYGON,35.8,1,2,2024700,Bronx,E,024700,247,BX36,University Heights-Morris Heights,3707,1574193.92792,7477.82173617
2,2024800,024800,Bronx County,POLYGON,22.6,1,2,2024800,Bronx,E,024800,248,BX49,Pelham Parkway,3704,2992858.72275,7488.97144346
2,2024900,024900,Bronx County,POLYGON,,1,2,2024900,Bronx,I,024900,249,BX36,University Heights-Morris Heights,3707,1883272.71364,6869.34042296
2,2025000,025000,Bronx County,POLYGON,16.5,1,2,2025000,Bronx,I,025000,250,BX49,Pelham Parkway,3704,1955822.49545,6978.08887792
2,2028400,028400,Bronx County,POLYGON,15.1,1,2,2028400,Bronx,I,028400,284,BX37,Van Nest-Morris Park-Westchester Square,3704,12223292.8321,20862.8413495
2,2028500,028500,Bronx County,POLYGON,25.8,1,2,2028500,Bronx,E,028500,285,BX29,Spuyten Duyvil-Kingsbridge,3701,2883548.81376,10774.902115
2,2028600,028600,Bronx County,POLYGON,24.8,1,2,2028600,Bronx,I,028600,286,BX37,Van Nest-Morris Park-Westchester Square,3704,2117837.258,6083.96344493
2,2028700,028700,Bronx County,POLYGON,28.1,1,2,2028700,Bronx,E,028700,287,BX29,Spuyten Duyvil-Kingsbridge,3701,1670599.09994,5236.72076799
2,2028800,028800,Bronx County,POLYGON,20.3,1,2,2028800,Bronx,I,028800,288,BX49,Pelham Parkway,3704,3616695.4995,8206.40949979
2,2028900,028900,Bronx County,POLYGON,29.7,1,2,2028900,Bronx,E,028900,289,BX29,Spuyten Duyvil-Kingsbridge,3701,2054663.45149,5940.57134661
2,2025700,025700,Bronx County,POLYGON,36,1,2,2025700,Bronx,E,025700,257,BX36,University Heights-Morris Heights,3707,1670305.65484,8955.90500214
2,2026100,026100,Bronx County,POLYGON,24,1,2,2026100,Bronx,I,026100,261,BX30,Kingsbridge Heights,3706,1883343.7839,6369.74869237
2,2026300,026300,Bronx County,POLYGON,33.4,1,2,2026300,Bronx,E,026300,263,BX30,Kingsbridge Heights,3706,1715401.29753,7522.47205403
2,2026400,026400,Bronx County,POLYGON,23.6,1,2,2026400,Bronx,I,026400,264,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,4599515.32899,9594.61813642
2,2026500,026500,Bronx County,POLYGON,36.1,1,2,2026500,Bronx,E,026500,265,BX30,Kingsbridge Heights,3706,2173748.1681,7517.12696181
2,2026601,026601,Bronx County,POLYGON,25.8,1,2,2026601,Bronx,E,026601,266.01,BX10,Pelham Bay-Country Club-City Island,3703,1832956.45368,6495.37315257
2,2026602,026602,Bronx County,POLYGON,27,1,2,2026602,Bronx,E,026602,266.02,BX10,Pelham Bay-Country Club-City Island,3703,3269676.80533,8114.2838207
2,2026701,026701,Bronx County,POLYGON,36.6,1,2,2026701,Bronx,E,026701,267.01,BX28,Van Cortlandt Village,3701,742841.584935,3658.66728043
2,2026702,026702,Bronx County,POLYGON,33.2,1,2,2026702,Bronx,E,026702,267.02,BX28,Van Cortlandt Village,3701,1819284.64003,6366.48313496
2,2026900,026900,Bronx County,POLYGON,34.6,1,2,2026900,Bronx,E,026900,269,BX30,Kingsbridge Heights,3706,4243317.36597,12024.0481816
2,2027300,027300,Bronx County,POLYGON,35.5,1,2,2027300,Bronx,E,027300,273,BX28,Van Cortlandt Village,3701,2120762.72826,7643.86783925
2,2027401,027401,Bronx County,POLYGON,19.1,1,2,2027401,Bronx,I,027401,274.01,BX10,Pelham Bay-Country Club-City Island,3703,7554415.84214,13854.2348393
2,2027402,027402,Bronx County,POLYGON,18.6,1,2,2027402,Bronx,I,027402,274.02,BX10,Pelham Bay-Country Club-City Island,3703,5709578.31365,27385.1400909
